SLC27A1
KHK
IRS4
LEP
IRS1
RAB8A
F7GNF5
LOC103282689
insr
GRB10
APPL1
F7GCK3
SLC2A4
LOC101164740
PCK1
IRS1
GRB14
INSIG2
ENHO
SHC1
RAB12
20204209
LPIN2
RPS6KB1
APPL1
KHK
RAB10
GSK3A
20200916
TSC2
IRS2
PCK2
FOXO1
LPIN2
GRB10
SOGA1
IGF2
ERFE
SLC27A1
INSR
PIK3R3
FOXO4
khk
K7EAT5
LPIN2
K7E8T9
pik3r3
PKM
LPIN2
PCK2
F7E7K3
INSRR
FOXO4
F7DN58
khk
H2XNP4
W4Z146
TcasGA2_TC007370
33582
W4Z5J7
W4Z4U7
W4YMP8
W4YLF5
PIK3R1
INPP5K
v1g129574
BRAFLDRAFT_288434
TcasGA2_TC001149
BRAFLDRAFT_121099
BRAFLDRAFT_64809
BRAFLDRAFT_64808
PCK1
GSK3A
INSIG1
RPS6KB1
BRAFLDRAFT_215496
BRAFLDRAFT_114333
INSRR
H9GJ30
LPIN1
F1S0S4
IGF2
IGF1R
SHC1
BRAFLDRAFT_128184
IGFBP-3
RAB13
IGFBP2
PRKCZ
PPARG
STAT1
unc-64
foxo
CPEB1
Ob
irs2-a
PIK3R1
RAB10
LEP
foxo
GPLD1
FOXO1
foxo
slc39a14
foxc2
PPARG
AS27_11499
Z169_00990
INPP5K
stat1
LEP
RAB8A
GPLD1
Adipoq
SLC39A14
foxo
apM1
pik3r1-a
M91_13913
IGFBP2
EGK_04775
PPARG
chico
STAT1
IGFBP2
akt2-a
vtg1
PANDA_006482
PANDA_006420
igf1
Q2TIL1
Obese
IGFBP-3
Anapl_10226
IGFBP2
N300_06059
LEP
N335_09172
SLC2A1
cpeb1-b
foxo
IBP2
M91_11865
IGFBP3
RPS6KB1
Q4JK55
N322_09326
InR
IGF1
STAT1
M959_11071
cpeb1
CB1_000757031
IGF2
grb2
BCAR3
INHBB
RAB8A
trarg1
SLC2A1
meak7
GSONMT00075670001
STAT1 alpha
IGF-1
AdipoQ
LEP
IGFBP-2
IGFBP-3
obese
ob
ob
G3SFV1
A306_15215
vgt
Adipo
c2cd5
IGFBP3
IGFBP-3
STAT1
foxo
insr
grb2-b
ACVR1C
APPL1
IL10
ATP6V1G1
URS00005743AE_9606
SLC2A1
C2CD5
vgt
IGFBP2
IGFBP3
IGFBP2
akt2-b
PANDA_005946
foxo
RARRES2
SIK2
Q9PWG6
foxo
N340_08298
PTPRN
HADH
PCK2
FABP3
ATP6V0A1
SLC27A1
URS0000476BE1_9606
URS000060A1F4_9606
ATP6V1D
INSIG2
OB
IGFBP3
vgt
Q9W6Y2
P22127
SORL1
Q2LDA4
INSR
IGFBP2
IGFBP2
STAT1
INHBB
foxo
IRS1
Y956_03163
ob
STAT1
ATP2B1
G3R160
DKFZp459D206
M91_17742
N303_13053
G3R7T3
pparg
RARRES2
GRB14
insig1
inpp5kb
pid1
znf106b
si:ch211-284e13.4
phip
zgc:123305
appl1
meak7
pik3r3b
igf2a
cpeb1b
slc2a12
rab13
pik3r1
foxo3b
igf2b
gsk3aa
foxo6b
irs1
cav2
unc-64
hlh-13
irs2a
khk
irs2b
si:ch73-21k16.1
daf-6
daf-10
daf-16
daf-28
ist-1
ins-18
pptr-1
dao-5
akt-2
akt-1
aap-1
egl-4
rab44
lpin1
gsk3ba
gsk3ab
E7F104
si:ch73-335l21.1
grb10a
foxo6a
rab8b
slc39a14
slc27a1b
pik3r2
pkmb
rab12
socs1a
otop1
tsc1a
foxo1a
foxo1b
brwd1
insrb
insra
igf1rb
igf1ra
lpin2
insig2
rab8a
inpp5ka
pck2
pkma
irs4a
Vamp2
tsc1b
baiap2l1b
rab-10
rab-8
age-1
lpin-1
osm-3
pck1
rab10
foxo4
bglap
foxo3a
si:ch73-335l21.1
znf106a
pik3r3a
kl
gsk3bb
nog-1
K02E10.1
daf-2
ins-6
ins-1
tsc2
capn10
slc27a1a
pklr
grb10b
INPP5K
SIRT1
RAB31
PPARG
PIK3R1
SOGA1
ZNF106
APPL1
SOCS1
F1NGG3
PCK2
EIF4EBP1
RAB8B
E1C066
A0A1D5P3J1
GKAP1
LOC107050147
CCND3
PHIP
MEAK7
EIF6
TBC1D4
CRY1
EPRS
TLDC1
PRKCI
VPS13C
SORT1
CSRP3
CRY2
PRKCD
NCOA5
KL
GRB10
PIK3R3
BAIAP2L1
GHRHR
RAB8A
OGT
ZDHHC7
EIF4EBP2
VWA2
PIK3AP1
GOT1
KAT2B
F1NTJ8
PRKDC
MYO1C
SLC2A1
CAV2
MSTN
LEP
POU4F2
GPLD1
RPE65
PDK4
PRLH
CFTII
MTOR
SESN3
INSRR
CAPN10
IGF1R
C2CD5
FOXO1
BGLAP
STXBP3
ACVR1C
PTPN11
PTPRA
raptor
Sirt1
chico
step
PIP4K
Mob4
CycG
tgo
mts
Lst8
cnk
Ns3
RabX4
CG7551
CG12289
Ilp3
Hnf4
DENR
Ilp8
sima
Pten
rictor
Tsc1
DDB0185845
PCK1
RAB10
PDPK1
TNS2
TSC2
INSIG2
RHOQ
CPEB2
BCAR3
FAM132A
INPP5K
SNX5
DNAI1
PIK3R1
LPIN2
APPL2
IRS4
SREBF1
SLC2A8
INSIG1
MYO5A
SCAP
SOCS3
GH
INHBB
FOXO6
KANK1
A0A1D5P8V7
OTOP1
GRB2
RAB12
EGR1
SLC39A14
PID1
FXR
R4GG86
INSR
IGF2
FOXO1
KBTBD2
RPS6KB1
Rab9D
rl
Sin1
Lpin
nclb
Cdc37
InR
S6k
Glo1
ImpL2
Ide
Hsp83
slmb
sgg
Fmr1
Lnk
Thor
Sik2
Roc1a
Usp47
Ilp2
Sdr
srl
foxo
HDAC4
dock
Rab9E
Rab9Fa
Rab9Fb
wdb
Ptp61F
Pi3K21B
Akt1
fkh
PRAS40
wrd
GlyP
Lar
Sik3
drk
lin-28
mir-305
sl
Cul1
gig
SkpA
RabX2
Pi3K92E
Myc
poly
Rab8
Mkrn1
Ilp1
Ilp4
Ilp5
Ilp6
Ilp7
mir-9a
Dsor1
Tor
CG7328
Pp2A-29B
Pdk1
STUB1
Rheb
Rab9Db
melt
trbl
C1QTNF9B
INSIG2
Muc4
Foxa2
Adipor1
Syap1
Pou4f2
Gstp1
Hsd3b1
Pten
Sirt1
Ptpn1
Cdk4
Gal
Pla2g1b
