,gene_name,centrality,rank
12148,HSPA8,0.9187311109844221,59
10000,CPB1,0.9181784573255859,60
14485,EP300,0.9177782925426888,61
13776,RAC1,0.9175475555308341,62
14623,SNCG,0.917424484626343,63
14459,S100A4,0.9168324196241828,64
5374,RPL9P9,0.9167619848622964,65
13404,RXRA,0.9167336369227511,66
14616,SAMM50,0.9166131392301339,67
13749,GBA,0.9161243810496533,68
11607,ARMCX5,0.9160997259190536,69
4295,RP4-575N6.5,0.9158381892387341,70
2966,CAPN6,0.9154855436400877,71
14312,ALG2,0.9154596054911114,72
11385,RP11-355O1.11,0.9153390121097896,73
14709,TUBB,0.9152781734933895,74
10828,RP11-466H18.1,0.9152625543988324,75
2890,RPSAP15,0.9152036576456183,76
14580,CELF1,0.9150863857555648,77
4153,CNN1,0.9149563849120004,78
12509,CEACAM19,0.914641275145577,79
13007,BAG6,0.9144204901597219,80
11961,NUB1,0.9142576059447458,81
14112,KPNB1,0.9138972072797241,82
13276,HNRNPH1,0.9138837744546744,83
59,CTRB2,0.9138338049971864,84
14012,HNRNPM,0.913408813418284,85
14240,CTNNB1,0.9133535532508062,86
12936,CALM3,0.9128294567261626,87
14063,PARP1,0.9127096433223459,88
14357,HDAC6,0.912666403924487,89
13641,TRIM28,0.9125132398392635,90
14502,VASP,0.9122438674576343,91
13597,RIPK2,0.9121672424951646,92
1042,APOBEC3A,0.912057327739854,93
13584,U2AF2,0.9118772881680229,94
14791,XIAP,0.9117787437553481,95
9442,C1orf132,0.9116682455383005,96
8954,CTC-338M12.4,0.9113064432540022,97
13270,FOXM1,0.9113002356953651,98
13457,CDK2,0.9110881914651926,99
4563,RP1-198K11.5,0.9110778256663181,100
10839,ALCAM,0.9107574191786424,101
14279,MYLIP,0.9106380047730616,102
10379,RPL15P3,0.9106042256787487,103
12205,TIGD5,0.9104509325393552,104
11983,TRPM7,0.9102421583400517,105
13625,SNRPF,0.9101551929655939,106
13461,TSG101,0.9099423646717139,107
9064,RASD1,0.9097977488751613,108
13882,BCL6,0.9097091382201017,109
6091,WT1,0.90969058903167,110
14299,ENO1,0.9096353461550103,111
12506,PLBD2,0.9095955073195021,112
14500,GSK3B,0.9095485682479114,113
12931,RAP1A,0.9095422727396092,114
13268,RNPS1,0.9094651832905281,115
12987,FLNA,0.9093414802796282,116
2980,RP11-506K6.4,0.9090457122125619,117
13864,BRCA2,0.9089807646095122,118
3679,RP4-713B5.2,0.9089703895182636,119
13058,CLU,0.908959884298167,120
13728,MAVS,0.9089161406335897,121
12438,TRA2A,0.9088954856469932,122
7559,SLC2A5,0.9087626213487763,123
12861,PSAP,0.9087270460854292,124
14794,NCBP1,0.9086445606031095,125
11552,SEC61A2,0.908563839135206,126
6130,AC007566.10,0.9084900089872664,127
9825,LMNTD2,0.9084344247299667,128
14067,NR3C1,0.9082682619703902,129
13074,USP19,0.9081585401638936,130
14517,P2RX4,0.9081118406225496,131
14010,HSP90AA1,0.9079184879629221,132
14300,STRBP,0.907907036708852,133
5965,PCOLCE,0.9077856454502577,134
12378,CREB1,0.907734543838922,135
3,CPA1,0.907700892608756,136
6219,HBEGF,0.9076072058835626,137
11302,PIGB,0.9075881496209929,138
567,ACTG2,0.9075765414204701,139
13416,PPP1CA,0.9075402965648044,140
12162,SCAF8,0.9073799292058853,141
953,RP11-223A3.1,0.9072700880596173,142
4829,NPM2,0.9072375952044567,143
2034,RP11-456N14.6,0.9071029880015955,144
12842,ST3GAL4,0.906930935894178,145
13807,NPM1,0.9068602835037451,146
11671,FBXO6,0.9068088656960226,147
13577,RAB34,0.9067578505485213,148
14407,AIFM1,0.906696682957058,149
8720,RIT1,0.9066535612834872,150
14468,TAF7,0.906597838722232,151
7360,RNF8,0.9065347701518555,152
12058,COL4A3BP,0.9064844150516178,153
6687,LEPR,0.906376859680829,154
13593,STMN1,0.9063531680261209,155
7759,MCF2L2,0.90633612008785,156
7574,CTB-52I2.4,0.9062667139225303,157
12949,SF1,0.9062301578597787,158
13280,EGFR,0.9062094622994025,159
298,CELA2A,0.9059610807197693,160
8069,JUN,0.9056753119884354,161
8766,SAFB,0.9056274997025355,162
4257,MB21D2,0.9056193957945933,163
12491,LARS,0.9055659991121937,164
7674,AC012531.25,0.9054823679338443,165
4456,RP3-467K16.4,0.9054292200167143,166
3197,LPAR3,0.9053611805953123,167
1428,TECRP1,0.9053389968020478,168
8965,P3H3,0.9052058724200296,169
10391,FOS,0.9052043032503542,170
6405,AC006946.17,0.9051518238523769,171
11501,NFATC2,0.9050630099621707,172
11989,RNASE2,0.9050122119952994,173
2,PRSS1,0.9050021096065874,174
2609,GSDMC,0.9047760600855392,175
1253,RAB25,0.9047718227377263,176
10203,RPL18AP3,0.9047335287701483,177
11502,METTL25,0.9047255696424321,178
12845,FN1,0.9044243730273644,179
