,gene_name,centrality,rank
3187,SLC5A3,1.0,1
7587,CIRBP,0.9844410055894115,2
9900,PCYOX1L,0.9755174498421465,3
10035,JMJD6,0.9738769622473025,4
9704,AHSA1,0.9677388903082225,5
864,RBM3,0.9649425177960662,6
607,MUC5B,0.9530115358476873,7
1290,RP11.196E1.3,0.9481455130575994,8
841,RP11.14I17.1,0.9453684516928361,9
10893,TARBP1,0.937953935839258,10
4783,SLC38A2,0.9339208606872759,11
6544,CHORDC1,0.9251641484422752,12
9521,HSP90AA1,0.9236039451834391,13
9661,MYO5C,0.9200097065933298,14
7503,LYRM9,0.9187680368533213,15
5531,RP11.617F23.1,0.9183760020086991,16
4467,PLK4,0.9154769069129696,17
6450,KLHL17,0.9116120076729576,18
11084,C17orf67,0.9114903922924296,19
2797,DNAJB1,0.9103008777556801,20
3172,GAREML,0.9100827942295656,21
2000,AC006547.14,0.9091968379226729,22
8112,HSPH1,0.907992214880515,23
6202,NOXA1,0.9079832266010504,24
8731,SEC14L1P1,0.9075753487590391,25
8614,C19orf48,0.9051260123127468,26
10609,GLDN,0.9050611182024323,27
9922,FKBP4,0.9050311836780618,28
7256,RCC1,0.9045308111379324,29
7759,TDRG1,0.9027796937157555,30
10120,STIP1,0.9009905468174622,31
6280,OPALIN,0.9005678586020329,32
5707,SPR,0.9001919122706346,33
2954,C17orf102,0.9000133472658023,34
954,PSG8,0.8994638660341349,35
5688,CCND1,0.8993002518036639,36
904,HSPA1A,0.8980607729098162,37
10819,DUSP19,0.8980416977448634,38
2770,RP11.244H3.1,0.8965909739726686,39
8215,RGCC,0.8961308639203279,40
2450,RP11.298D21.1,0.8958275182633197,41
10216,ZNF596,0.8957303930640274,42
8691,LDB3,0.895587879167035,43
1637,RP11.386M24.3,0.8938994112454507,44
10223,MAP10,0.8935172439752191,45
8359,MDGA1,0.8932640429214036,46
8319,FGFR3,0.8925198821976481,47
8716,PROX2,0.8916090185017245,48
6369,RP1.95L4.4,0.8916022436013614,49
2425,AC019048.1,0.8899924027443995,50
10887,KLF15,0.8898467706444274,51
2121,RP11.386M24.6,0.8892520751343358,52
2311,FAM86B3P,0.8892474679816553,53
3318,SELL,0.8878409806382918,54
6457,ARAP3,0.8878086451683231,55
8285,MRPS6,0.8876452440177164,56
2402,TNFRSF10D,0.8869741863478897,57
6034,MUM1L1,0.8869488006799209,58
9276,ITPKA,0.8868589776869903,59
8364,KLRG1,0.8857111524786023,60
10651,FCGR2A,0.8855877517532186,61
10342,AP003025.2,0.8855112612173168,62
3049,PSG7,0.8852402851041982,63
374,AC073133.1,0.8848810388740764,64
5632,TBC1D10C,0.8848507077563841,65
10648,LRP4,0.8844621605941968,66
6228,C9orf84,0.8844095398323601,67
491,LINC00930,0.8839442885912525,68
