,gene_name,centrality,rank
10885,RFC3,1.0,1
8812,RP11.244O19.1,0.9644281048346567,2
864,RBM3,0.9576956395247781,3
10735,RP11.705C15.3,0.9512130471182044,4
6582,MIR22HG,0.9475473883758115,5
10670,KDM6B,0.9467544707670593,6
8861,C21orf62,0.9456724165755089,7
7023,DEPDC4,0.9421246165203959,8
8117,RP11.430B1.2,0.9384944772724875,9
4253,RP11.794G24.1,0.9372622436499627,10
9256,CTD.2281E23.1,0.9327387702599123,11
8148,PPP1R15A,0.9294462370767826,12
8113,RASD1,0.9289454617363577,13
11023,C4orf50,0.9287160785304668,14
909,RP11.552D4.1,0.9284856691579765,15
7517,RP1.187B23.1,0.926062715551408,16
6243,IGSF9B,0.9240245661229742,17
6025,CCNA2,0.9238334215363755,18
8799,AC011899.9,0.9227274057567119,19
9168,NEUROD2,0.9226315709911098,20
171,MUC5AC,0.9202993662867545,21
10603,NLRP3,0.9194754385706189,22
10706,PIP5K1C,0.9185337789195861,23
10691,ZFHX2,0.9184696177212691,24
535,FTCD.AS1,0.916337227678147,25
10782,KIF21B,0.9158673143848541,26
9141,ERICH1.AS1,0.9156313718916129,27
6379,CDK5R2,0.9147114539025845,28
8013,CCT6B,0.9146666770625804,29
3549,CYTL1,0.9138601062145432,30
10510,HYDIN2,0.9119185225609022,31
4466,SERPINA1,0.911698392936107,32
8734,RP11.90L20.2,0.9116136587666581,33
10661,DOCK8,0.9115751489968537,34
10542,TXNRD1,0.9109729991242382,35
9985,KCNT1,0.9105411161070702,36
1266,RP11.624M8.1,0.9097665397380633,37
9132,AC019118.2,0.9095637582089735,38
7994,SHANK2.AS1,0.9094980407509843,39
8930,BPIFB9P,0.9091256876352882,40
10743,FLI1,0.9088815488694485,41
10712,RP4.555D20.2,0.9087533512122298,42
9908,TFEC,0.9085461783345669,43
841,RP11.14I17.1,0.9085428213470454,44
3456,RP11.114N19.3,0.9081043156966553,45
10062,CTD.2292M16.8,0.9068581500049304,46
10549,IQSEC3,0.9064337895673155,47
4980,LIPJ,0.9061981724144256,48
9218,CTD.2281E23.2,0.905993292645301,49
4995,COL8A2,0.9059627238208275,50
10657,RP5.1180C10.2,0.9049640388366913,51
8268,CACNA1C.AS1,0.9049627314045687,52
8635,C3,0.9044645948630351,53
2906,CTD.2119L1.1,0.9042551574049467,54
8844,SOHLH1,0.902996582929535,55
3967,RP11.667M19.9,0.9027371365540526,56
6275,FAM87B,0.9021068068837922,57
1784,FAM177B,0.9020306150304723,58
10419,NDUFA9P1,0.9020118294267551,59
10566,SYK,0.9019166116404004,60
9072,NPTX1,0.9013355556204982,61
10216,ZNF596,0.9006114438753898,62
7112,CTC.304I17.3,0.9002301539110499,63
10103,CPNE5,0.899960708073355,64
6423,AC093390.1,0.8987405523137062,65
10753,GS1.124K5.11,0.8986147932946074,66
